Cactaceae,Opuntia rioplatense,Font,C.Limpo/
Cactaceae,Opuntia bonaerensis,Speg.,C.Limpo/
Calceolariaceae,Calceolaria tripartita,Ruiz & Pav.,FOD/
Calophyllaceae,Calophyllum brasiliense,Cambess.,FlorestadeIgapóFOD/Restinga/
Calyceraceae,Boopis bupleuroides,(Less.) C.A. Müll.,C.Altitude/C.Limpo/
Calyceraceae,Acicarpha bonariensis,(Pers.) Herter,Restinga/
Calyceraceae,Acicarpha procumbens,Less.,C.Limpo/
Calyceraceae,Boopis juergensii,Pilg.,C.Limpo/
Campanulaceae,Lobelia exaltata,Pohl,C.Altitude/FOD/
Campanulaceae,Lobelia langeana,Dusén,FOD/
Campanulaceae,Siphocampylus duploserratus,Pohl,C.Altitude/FOD/
Campanulaceae,Siphocampylus fluminensis,(Vell.) E.Wimm.,C.Altitude/FOD/
Campanulaceae,Siphocampylus sulfureus,E.Wimm.,C.Altitude/FOD/
Campanulaceae,Siphocampylus umbellatus,(Kunth) G.Don,C.Altitude/
Campanulaceae,Hippobroma longiflora,(L.) G.Don,FOD/Restinga/
Campanulaceae,Lobelia camporum,Pohl,C.Altitude/
Campanulaceae,Siphocampylus lycioides,(Cham.) G.Don,C.Altitude/FOD/
Campanulaceae,Siphocampylus macropodus,(Thunb.) G.Don,C.Altitude/
Campanulaceae,Siphocampylus verticillatus,(Cham.) G.Don,C.Limpo/FOD/
Campanulaceae,Wahlenbergia brasiliensis,Cham.,C.Altitude/C.Limpo/
Campanulaceae,Wahlenbergia linarioides,(Lam.) DC.,C.Altitude/C.Limpo/
Campanulaceae,Lobelia fervens,Thunb.,Restinga/
Campanulaceae,Lobelia hassleri,Zahlbr.,FOD/
Campanulaceae,Lobelia hederacea,Cham.,Restinga/
Campanulaceae,Lobelia reniformis,Cham.,C.Altitude/
Campanulaceae,Siphocampylus betulifolius,(Cham.) G.Don,C.Altitude/FOD/
Campanulaceae,Siphocampylus convolvulaceus,(Cham.) G.Don,FOD/
Campanulaceae,Siphocampylus fimbriatus,Regel,C.Altitude/FOD/
Campanulaceae,Siphocampylus fulgens,Lebas,FOD/
Campanulaceae,Lobelia anceps,L.f.,Restinga/
Campanulaceae,Siphocampylus baccae,Funez & Hassemer,FOD/
Campanulaceae,Siphocampylus sevegnaniae,Funez & Hassemer,FOD/
Campanulaceae,Wahlenbergia marginata,(Thunb.) A.DC.,C.Limpo/
Campanulaceae,Siphocampylus nebularis,G.P.Coelho,C.Altitude/FOD/
Canellaceae,Cinnamodendron dinisii,Schwacke,FOD/
Canellaceae,Cinnamodendron catarinense,J.Salazar & F.Barros,FOD/Restinga/
Cannabaceae,Celtis spinosa,Spreng.,FOD/
Cannabaceae,Celtis iguanaea,(Jacq.) Sarg.,FOD/
Cannabaceae,Trema micrantha,(L.) Blume,FOD/
Cannabaceae,Celtis chichape,(Weed.) Miq.,Restinga/
Cannabaceae,Celtis tala,Gillies ex Planch.,C.Limpo/
Cannaceae,Canna glauca,L.,FOD/Restinga/
Cannaceae,Canna indica,L.,FOD/Restinga/
Cannaceae,Canna paniculata,Ruiz & Pav.,FOD/Restinga/
Cannaceae,Canna pedunculata,Sims,FOD/Restinga/
Capparaceae,Capparidastrum frondosum,(Jacq.) Cornejo & Iltis,FOD/Restinga/
Capparaceae,Cynophalla flexuosa,(L.) J.Presl,Restinga/
Caprifoliaceae,Valeriana bornmuelleri,Pilg.,C.Altitude/C.Limpo/
Caprifoliaceae,Valeriana catharinensis,Graebn.,C.Altitude/FOD/
Caprifoliaceae,Valeriana chamaedryfolia,Cham. & Schltdl.,C.Limpo/
Caprifoliaceae,Valeriana eichleriana,(C.A.Müll.) Graebn.,C.Altitude/FOD/
Caprifoliaceae,Valeriana glechomifolia,F.G.Mey.,C.Altitude/
Caprifoliaceae,Valeriana polystachya,Sm.,C.Limpo/FOD/
Caprifoliaceae,Valeriana reitziana,Borsini,C.Altitude/
Caprifoliaceae,Valeriana salicariifolia,Vahl,C.Altitude/FOD/
Caprifoliaceae,Valeriana scandens,L.,C.Altitude/FOD/
Caprifoliaceae,Valeriana tajuvensis,Sobral,C.Altitude/
Caprifoliaceae,Valeriana ulei,Graebn.,C.Altitude/FOD/
Caprifoliaceae,Valeriana iganciana,Rabuske & Külkamp,C.Altitude/FOD/
Caprifoliaceae,Valeriana sobraliana,Rabuske & Iganci,C.Altitude/FOD/
Cardiopteridaceae,Citronella engleriana,(Loes.) R.A.Howard,FOD/
Cardiopteridaceae,Citronella gongonha,(Mart.) R.A.Howard,FOD/
Cardiopteridaceae,Citronella paniculata,(Mart.) R.A.Howard,FOD/
Cardiopteridaceae,Citronella apogon,(Griseb.) R.A.Howard,FOD/
Caricaceae,Jacaratia spinosa,(Aubl.) A.DC.,FOD/Restinga/
Caricaceae,Vasconcellea quercifolia,A.St.-Hil.,FOD/
Caryophyllaceae,Cardionema ramosissima,(Weinm.) A.Nelson & J.F.Macbr.,C.Altitude/C.Limpo/Restinga/
Caryophyllaceae,Cerastium dicrotrichum,Fenzl ex Rohrb.,C.Altitude/FOD/
Caryophyllaceae,Cerastium glomeratum,Thuill.,C.Altitude/FOD/
Caryophyllaceae,Cerastium humifusum,Cambess.,C.Altitude/
Caryophyllaceae,Cerastium mollissimum,Poir.,C.Altitude/C.Limpo/FOD/
Caryophyllaceae,Cerastium rivulare,Cambess.,C.Altitude/C.Limpo/
Caryophyllaceae,Drymaria cordata,(L.) Willd. ex Roem. & Schult.,C.Altitude/C.Limpo/FlorestadeIgapóFOD/Restinga/
Caryophyllaceae,Paronychia brasiliana,A.DC.,C.Altitude/C.Limpo/Restinga/
Caryophyllaceae,Paronychia camphorosmoides,Cambess.,C.Altitude/C.Limpo/
Caryophyllaceae,Paronychia communis,Cambess.,C.Altitude/C.Limpo/
Caryophyllaceae,Paronychia revoluta,C.E.Carneiro & Furlan,C.Altitude/C.Limpo/
Caryophyllaceae,Polycarpaea corymbosa,(L.) Lam.,C.Altitude/C.Limpo/
Caryophyllaceae,Stellaria media,(L.) Vill.,C.Altitude/C.Limpo/Restinga/
Caryophyllaceae,Polycarpon tetraphyllum,(L.) L.,C.Altitude/C.Limpo/
Caryophyllaceae,Arenaria groenlandica,(Retz.) Spreng.,C.Altitude/
Caryophyllaceae,Arenaria lanuginosa,(Michx.) Rohrb.,C.Altitude/C.Limpo/
Caryophyllaceae,Cerastium selloi,Schltdl. ex Rohrb.,C.Altitude/
Caryophyllaceae,Cerastium semidecandrum,L.,C.Altitude/
Caryophyllaceae,Sagina procumbens,L.,C.Limpo/
Caryophyllaceae,Silene alba,(Mill.) E.H.L.Krause,C.Limpo/
Caryophyllaceae,Silene antirrhina,L.,C.Limpo/
Caryophyllaceae,Silene armeria,L.,C.Limpo/
Caryophyllaceae,Silene gallica,L.,C.Limpo/
Caryophyllaceae,Spergula arvensis,L.,C.Limpo/
Caryophyllaceae,Spergularia grandis,(Pers.) Cambess.,C.Altitude/C.Limpo/
Caryophyllaceae,Vaccaria pyramidata,Medik.,C.Limpo/
Celastraceae,Celastrus liebmannii,Standl.,FOD/
Celastraceae,Cheiloclinium serratum,(Cambess.) A.C.Sm.,FOD/Restinga/
Celastraceae,Elachyptera festiva,(Miers) A.C. Sm.,FOD/
Celastraceae,Elachyptera micrantha,(Cambess.) A.C.Sm.,FOD/Restinga/
Celastraceae,Hippocratea volubilis,L.,FlorestadeIgapóFOD/Restinga/
Celastraceae,Maytenus boaria,Molina,C.Altitude/C.Limpo/
Celastraceae,Peritassa hatschbachii,Lombardi,FOD/
Celastraceae,Pristimera celastroides,(Kunth) A.C.Sm.,FOD/Restinga/
Celastraceae,Salacia elliptica,(Mart.) G. Don,FOD/Restinga/
Celastraceae,Semialarium paniculatum,(Mart.) N.Hallé,FOD/
Celastraceae,Tontelea miersii,(Peyr.) A.C. Sm.,FOD/
Celastraceae,Tontelea micrantha,(Mart.) A.C. Sm.,C.Limpo/
Celastraceae,Monteverdia aquifolia,(Mart.) Biral,FOD/
Celastraceae,Monteverdia cassineformis,(Reissek) Biral,Restinga/
Celastraceae,Monteverdia dasyclada,(Mart.) Biral,C.Altitude/C.Limpo/
Celastraceae,Monteverdia evonymoides,(Reissek) Biral,C.Altitude/FOD/
Celastraceae,Monteverdia floribunda,(Reissek) Biral,FOD/
Celastraceae,Monteverdia glaucescens,(Reissek) Biral,FOD/
Celastraceae,Monteverdia urbaniana,(Loes.) Biral,C.Altitude/
Celastraceae,Monteverdia schumanniana,(Loes.) Biral,FOD/Restinga/
Celastraceae,Monteverdia ilicifolia,(Mart. ex Reissek) Biral,C.Limpo/
Celastraceae,Monteverdia patens,(Reissek) Biral,FOD/
Celastraceae,Monteverdia littoralis,(R.M. Carvalho-Okano) Biral,FOD/Restinga/
Celastraceae,Monteverdia gonoclada,(Mart.) Biral,C.Altitude/FOD/Restinga/
Ceratophyllaceae,Ceratophyllum demersum,L.,FOD/Restinga/
Chloranthaceae,Hedyosmum brasiliense,Mart. ex Miq.,FOD/Restinga/
Chrysobalanaceae,Couepia grandiflora,(Mart. & Zucc.) Benth.,FOD/
Chrysobalanaceae,Hirtella hebeclada,Moric. ex DC.,FOD/
Chrysobalanaceae,Parinari brasiliensis,(Schott) Hook.f.,FOD/
Cistaceae,Crocanthemum brasiliensis,Spach,C.Altitude/C.Limpo/
Cleomaceae,Tarenaya hassleriana,(Chodat) Iltis,FOD/
Cleomaceae,Melidiscus giganteus,(L.) Raf.,FOD/
Cleomaceae,Tarenaya aculeata,(L.) Soares Neto & Roalson,Restinga/
Cleomaceae,Tarenaya bicolor,(Gardner) Soares Neto & Roalson,C.Altitude/
Cleomaceae,Tarenaya crenopetala,(A.DC.) Soares Neto & Roalson,C.Limpo/
Cleomaceae,Tarenaya rosea,(Vahl ex DC.) Soares Neto & Roalson,Restinga/
Cleomaceae,Tarenaya titubans,(Speg.) Soares Neto & Roalson,C.Limpo/
Clethraceae,Clethra uleana,Sleumer,FOD/
Clusiaceae,Garcinia brasiliensis,Mart.,Restinga/
Clusiaceae,Garcinia gardneriana,(Planch. & Triana) Zappi,FOD/Restinga/
Clusiaceae,Tovomitopsis paniculata,(Spreng.) Planch. & Triana,FOD/Restinga/
Combretaceae,Combretum fruticosum,(Loefl.) Stuntz,FlorestadeIgapóFOD/
Combretaceae,Combretum laxum,Jacq.,FlorestadeIgapóFOD/
Combretaceae,Conocarpus erectus,L.,Restinga/
Combretaceae,Laguncularia racemosa,(L.) C.F.Gaertn.,Restinga/
Combretaceae,Terminalia australis,Cambess.,FOD/
Combretaceae,Terminalia triflora,(Griseb.) Lillo,FOD/
Combretaceae,Terminalia kleinii,(Exell) Gere & Boatwr.,FOD/
Commelinaceae,Dichorisandra pubescens,Mart. ex Schult. f.,FOD/
Commelinaceae,Callisia monandra,(Sw.) Schult.f.,FOD/
Commelinaceae,Callisia repens,(Jacq.) L.,FOD/
Commelinaceae,Commelina benghalensis,L.,FOD/Restinga/
Commelinaceae,Commelina diffusa,Burm.f.,FlorestadeIgapóFOD/Restinga/
Commelinaceae,Commelina erecta,L.,C.Limpo/FOD/Restinga/
Commelinaceae,Commelina obliqua,Vahl,C.Altitude/FOD/
Commelinaceae,Dichorisandra hexandra,(Aubl.) C.B.Clarke,FOD/Restinga/
Commelinaceae,Floscopa glabrata,(Kunth) Hassk.,FOD/Restinga/
Commelinaceae,Gibasis geniculata,(Jacq.) Rohweder,FOD/Restinga/
Commelinaceae,Tripogandra diuretica,(Mart.) Handlos,FOD/
Commelinaceae,Commelina platyphylla,Klotzsch ex Seub.,C.Limpo/
Commelinaceae,Murdannia nudiflora,(L.) Brenan,C.Limpo/
Commelinaceae,Tinantia erecta,(Jacq.) Fenzl,FOD/
Commelinaceae,Tripogandra glandulosa,(Seub.) Rohweder,C.Limpo/FOD/
Commelinaceae,Commelina longicaulis,Jacq.,FOD/Restinga/
Commelinaceae,Dichorisandra paranaensis,D.Maia Cervi & Tardivo,FOD/
Commelinaceae,Tradescantia cerinthoides,Kunth,C.Limpo/FOD/
Commelinaceae,Tradescantia crassula,Link & Otto,C.Limpo/FOD/Restinga/
Commelinaceae,Tradescantia cymbispatha,C.B.Clarke,FOD/
Commelinaceae,Tradescantia fluminensis,Vell.,FOD/
Commelinaceae,Tradescantia umbraculifera,Hand.-Mazz.,FOD/
Commelinaceae,Tradescantia zanonia,(L.) Sw.,FOD/
Commelinaceae,Tradescantia zebrina,Heynh. ex Bosse,FOD/
Commelinaceae,Tradescantia mundula,Kunth,FOD/
Commelinaceae,Tradescantia tenella,Kunth,FOD/
Commelinaceae,Commelina catharinensis,Hassemer et al.,Restinga/
Commelinaceae,Tradescantia chrysophylla,M.Pell.,FOD/
Connaraceae,Connarus rostratus,(Vell.) L.B.Sm.,FOD/Restinga/
Connaraceae,Rourea gracilis,G.Schellenb.,FOD/
Convolvulaceae,Aniseia martinicensis,(Jacq.) Choisy,Restinga/
Convolvulaceae,Bonamia agrostopolis,(Vell.) Hallier f.,FOD/Restinga/
Convolvulaceae,Convolvulus crenatifolius,Ruiz & Pav.,C.Altitude/C.Limpo/FOD/Restinga/
Convolvulaceae,Convolvulus hasslerianus,(Chodat) O'Donell,C.Limpo/
Convolvulaceae,Cuscuta obtusiflora,Kunth,C.Limpo/
Convolvulaceae,Cuscuta platyloba,Progel,C.Limpo/FOD/Restinga/
Convolvulaceae,Cuscuta racemosa,Mart.,C.Limpo/FOD/
Convolvulaceae,Dichondra macrocalyx,Meisn.,C.Altitude/C.Limpo/FOD/
Convolvulaceae,Dichondra parvifolia,Meisn.,C.Altitude/C.Limpo/
Convolvulaceae,Dichondra sericea,Sw.,C.Altitude/C.Limpo/Restinga/
Convolvulaceae,Evolvulus barbatus,Meisn.,C.Limpo/
Convolvulaceae,Evolvulus glomeratus,Nees & Mart.,C.Limpo/
Convolvulaceae,Evolvulus latifolius,Ker Gawl.,C.Limpo/
Convolvulaceae,Evolvulus linarioides,Meisn.,C.Limpo/
Convolvulaceae,Evolvulus nummularius,(L.) L.,C.Altitude/C.Limpo/
Convolvulaceae,Evolvulus pusillus,Choisy,C.Altitude/Restinga/
Convolvulaceae,Evolvulus sericeus,Sw.,C.Altitude/C.Limpo/FOD/Restinga/
Convolvulaceae,Evolvulus serpylloides,Meisn.,C.Limpo/
Convolvulaceae,Ipomoea alba,L.,FlorestadeIgapóFOD/Restinga/
Convolvulaceae,Ipomoea aristolochiifolia,G.Don,FOD/
Convolvulaceae,Ipomoea bonariensis,Hook.,C.Limpo/FOD/
Convolvulaceae,Ipomoea cairica,(L.) Sweet,C.Altitude/C.Limpo/FOD/Restinga/
Convolvulaceae,Ipomoea campestris,Meisn.,C.Limpo/
Convolvulaceae,Ipomoea delphinioides,Choisy,C.Altitude/C.Limpo/
Convolvulaceae,Ipomoea fimbriosepala,Choisy,C.Limpo/FOD/
Convolvulaceae,Ipomoea guaranitica,Chodat & Hassl.,C.Limpo/
Convolvulaceae,Ipomoea hederifolia,L.,C.Altitude/FOD/Restinga/
Convolvulaceae,Ipomoea imperati,(Vahl) Griseb.,FOD/Restinga/
Convolvulaceae,Ipomoea indica,(Burm.) Merr.,FOD/Restinga/
Convolvulaceae,Ipomoea indivisa,(Vell.) Hallier f.,FOD/Restinga/
Convolvulaceae,Ipomoea malvaeoides,Meisn.,C.Limpo/
Convolvulaceae,Ipomoea nil,(L.) Roth,C.Limpo/FOD/
Convolvulaceae,Ipomoea pes-caprae,(L.) R.Br.,Restinga/
Convolvulaceae,Ipomoea philomega,(Vell.) House,FOD/Restinga/
Convolvulaceae,Ipomoea procumbens,Mart. ex Choisy,C.Limpo/
Convolvulaceae,Ipomoea purpurea,(L.) Roth,FOD/Restinga/
Convolvulaceae,Ipomoea quamoclit,L.,C.Altitude/Restinga/
Convolvulaceae,Ipomoea ramosissima,(Poir.) Choisy,C.Limpo/FOD/
Convolvulaceae,Ipomoea rubens,Choisy,FOD/
Convolvulaceae,Ipomoea setifera,Poir.,Restinga/
Convolvulaceae,Ipomoea setosa,Ker Gawl.,FOD/Restinga/
Convolvulaceae,Ipomoea syringifolia,Meisn.,FOD/
Convolvulaceae,Ipomoea tiliacea,(Willd.) Choisy,Restinga/
Convolvulaceae,Ipomoea triloba,L.,FOD/
Convolvulaceae,Jacquemontia blanchetii,Moric.,C.Altitude/C.Limpo/
Convolvulaceae,Jacquemontia ferruginea,Choisy,FOD/
Convolvulaceae,Jacquemontia tamnifolia,(L.) Griseb.,C.Limpo/FOD/Restinga/
Convolvulaceae,Turbina cordata,(Choisy) D.F.Austin & Staples,FOD/
Convolvulaceae,Turbina corymbosa,(L.) Raf.,FOD/
Convolvulaceae,Evolvulus filipes,Mart.,C.Altitude/C.Limpo/
Convolvulaceae,Ipomoea batatas,(L.) Lam.,FOD/Restinga/
Convolvulaceae,Ipomoea goyazensis,Gardner,FOD/
Convolvulaceae,Cuscuta corniculata,Engelm.,C.Limpo/Restinga/
Convolvulaceae,Aniseia argentina,(N.E.Br.) O'Donell,C.Limpo/
Convolvulaceae,Dichondra microcalyx,(Hallier f.) Fabris,C.Limpo/
Convolvulaceae,Convolvulus bonariensis,Cav.,C.Limpo/
Convolvulaceae,Convolvulus hermanniae,L'Hér.,C.Limpo/
Convolvulaceae,Cuscuta xanthochortos,Mart.,C.Limpo/
Convolvulaceae,Jacquemontia heterotricha,O'Donell,C.Limpo/
Convolvulaceae,Jacquemontia decumbens,O'Donell,C.Limpo/
Convolvulaceae,Convolvulus laciniatus,Desr.,C.Limpo/
Convolvulaceae,Ipomoea malpighipila,O'Donell,C.Limpo/
Convolvulaceae,Ipomoea acutisepala,O'Donell,C.Altitude/C.Limpo/
Convolvulaceae,Ipomoea descolei,O'Donell,C.Limpo/
Convolvulaceae,Ipomoea lanuginosa,O'Donell,C.Limpo/
Convolvulaceae,Ipomoea maurandioides,Meisn.,C.Limpo/
Convolvulaceae,Ipomoea nitida,Griseb.,C.Limpo/
Convolvulaceae,Ipomoea padillae,O'Donell,C.Limpo/
Convolvulaceae,Ipomoea saopaulista,O'Donell,FOD/
Convolvulaceae,Ipomoea uruguayensis,Meisn.,C.Limpo/
Convolvulaceae,Cuscuta odorata,Ruiz & Pav.,Restinga/
Convolvulaceae,Cuscuta orbiculata,Yunck.,FOD/Restinga/
Convolvulaceae,Dichondra micrantha,Urb.,C.Limpo/Restinga/
Convolvulaceae,Ipomoea pampeana,P.P.A. Ferreira & Miotto,C.Limpo/
Convolvulaceae,Jacquemontia selloi,(Meisn.) Hallier f.,C.Limpo/
Convolvulaceae,Ipomoea sulina,P.P.A. Ferreira & Miotto,FOD/
Convolvulaceae,Convolvulus ensifolius,P.P.A.Ferreira & Sim.-Bianch.,C.Altitude/
Convolvulaceae,Cuscuta taimensis,P.P.A. Ferreira & Dettke,C.Limpo/
Convolvulaceae,Jacquemontia cataractae,Krapov.,FOD/
Convolvulaceae,Cressa truxillensis,Kunth,C.Limpo/
Convolvulaceae,Jacquemontia frankeana,(Schltdl.) M. Pastore & Sim-Bianch.,FOD/Restinga/
Convolvulaceae,Jacquemontia glabrescens,(Meisn.) M. Pastore & Sim.-Bianch.,FOD/
Convolvulaceae,Convolvulus selloi,Meisn.,C.Altitude/C.Limpo/
Convolvulaceae,Distimake cissoides,(Lam.) A.R. Simões & Staples,C.Limpo/FOD/Restinga/
Convolvulaceae,Distimake dissectus,(Jacq.) A.R. Simões & Staples,FOD/Restinga/
Convolvulaceae,Distimake hasslerianus,(Chodat) A.R. Simões & Staples,C.Limpo/
Convolvulaceae,Distimake macrocalyx,(Ruiz & Pav.) A.R. Simões & Staples,C.Limpo/FOD/Restinga/
Convolvulaceae,Distimake maragniensis,(Choisy) Petrongari & Sim.-Bianch.,C.Limpo/
Convolvulaceae,Distimake tomentosus,(Choisy) Petrongari & Sim.-Bianch.,C.Limpo/
Convolvulaceae,Camonea umbellata,(L.) A.R. Simões & Staples,C.Limpo/FOD/Restinga/
Convolvulaceae,Convolvulus lilloi,O'Donell,C.Limpo/
Costaceae,Costus arabicus,L.,FlorestadeIgapóFOD/
Costaceae,Costus spiralis,(Jacq.) Roscoe,FOD/Restinga/
Crassulaceae,Kalanchoe pinnata,(Lam.) Pers.,Restinga/
Crassulaceae,Crassula peduncularis,(Sm.) Meigen,C.Altitude/C.Limpo/
Crassulaceae,Kalanchoe crenata,(Andrews) Haw.,Restinga/
Crassulaceae,Kalanchoe fedtschenkoi,Raym.-Hamet & H.Perrier,C.Altitude/
Cucurbitaceae,Cayaponia tayuya,(Vell.) Cogn.,FOD/Restinga/
Cucurbitaceae,Fevillea trilobata,L.,FOD/
Cucurbitaceae,Momordica charantia,L.,FOD/
Cucurbitaceae,Psiguria ternata,(M.Roem.) C.Jeffrey,FOD/
Cucurbitaceae,Cayaponia glandulosa,(Poepp. & Endl.) Cogn.,FOD/
Cucurbitaceae,Melothria warmingii,Cogn.,FOD/
Cucurbitaceae,Cayaponia diversifolia,(Cogn.) Cogn.,FOD/
Cucurbitaceae,Cayaponia longifolia,Cogn.,FOD/
Cucurbitaceae,Cayaponia martiana,(Cogn.) Cogn.,FOD/
Cucurbitaceae,Ceratosanthes hilariana,Cogn.,C.Limpo/FOD/
Cucurbitaceae,Cayaponia cabocla,(Vell.) Mart.,FOD/
Cucurbitaceae,Cayaponia pilosa,(Vell.) Cogn.,FOD/
Cucurbitaceae,Cayaponia trilobata,(Cogn.) Cogn.,C.Altitude/FOD/
Cucurbitaceae,Cucurbita moschata,Duchesne,FOD/
Cucurbitaceae,Melothria pendula,L.,FOD/Restinga/
Cucurbitaceae,Sicana odorifera,(Vell.) Naudin,FOD/
Cucurbitaceae,Cyclanthera oligoechinata,L.F.P.Lima & Pozner,FOD/
Cucurbitaceae,Cyclanthera eichleri,Cogn.,FOD/
Cucurbitaceae,Cyclanthera quinquelobata,(Vell.) Cogn.,FOD/
Cucurbitaceae,Cyclanthera tenuisepala,Cogn.,FOD/
Cucurbitaceae,Melothria schulziana,Mart.Crov.,FOD/
Cucurbitaceae,Melothrianthus smilacifolius,(Cogn.) Mart.Crov.,FOD/
Cucurbitaceae,Apodanthera ulei,(Cogn.) Mart.Crov.,FOD/
Cucurbitaceae,Cayaponia villosissima,Cogn.,FOD/
Cucurbitaceae,Cayaponia ternata,(Vell.) Cogn.,FOD/
Cucurbitaceae,Cayaponia palmata,Cogn.,FOD/
Cucurbitaceae,Cayaponia membranacea,Gomes-Klein,FOD/
Cucurbitaceae,Cayaponia bonariensis,(Mill.) Mart.Crov.,FOD/
Cucurbitaceae,Cayaponia alarici,M.L.Porto,FOD/
Cucurbitaceae,Wilbrandia ebracteata,Cogn.,FOD/
Cucurbitaceae,Sicydium gracile,Cogn.,FOD/
Cucurbitaceae,Wilbrandia longisepala,Cogn.,FOD/
Cucurbitaceae,Cucumis sativus,L.,FOD/
Cucurbitaceae,Ceratosanthes palmata,(L.) Urb.,FOD/
Cucurbitaceae,Melothria campestris,(Naudin) H. Schaef. & S.S. Renner,C.Limpo/
Cucurbitaceae,Anisosperma passiflora,(Vell.) Silva Manso,FOD/
Cunoniaceae,Lamanonia cuneata,(Cambess.) Kuntze,FOD/
Cunoniaceae,Lamanonia ternata,Vell.,FOD/
Cunoniaceae,Weinmannia humilis,Engl.,FOD/
Cunoniaceae,Weinmannia pinnata,L.,FOD/
Cyclanthaceae,Asplundia brachypus,(Drude) Harling,FOD/
Cymodoceaceae,Halodule wrightii,Asch.,Restinga/
Cyperaceae,Becquerelia cymosa,Brongn.,FlorestadeIgapóFOD/Restinga/
Cyperaceae,Becquerelia muricata,Nees,FOD/
Cyperaceae,Bulbostylis capillaris,(L.) C.B.Clarke,FOD/Restinga/
Cyperaceae,Bulbostylis scabra,(J.Presl & C.Presl) C.B.Clarke,C.Limpo/Restinga/
Cyperaceae,Bulbostylis truncata,(Nees) M.T.Strong,C.Altitude/C.Limpo/
Cyperaceae,Bulbostylis vestita,(Kunth) C.B.Clarke,C.Limpo/Restinga/
Cyperaceae,Calyptrocarya glomerulata,(Brongn.) Urb.,FOD/
Cyperaceae,Carex bonariensis,Desf. ex Poir.,C.Limpo/
Cyperaceae,Carex brasiliensis,A.St.-Hil.,C.Altitude/C.Limpo/
Cyperaceae,Carex vixdentata,(Kük. ex Osten) G.A. Wheeler,C.Limpo/
Cyperaceae,Cyperus aggregatus,(Willd.) Endl.,C.Altitude/C.Limpo/Restinga/
Cyperaceae,Cyperus andreanus,Maury,FOD/
Cyperaceae,Cyperus burkartii,Guagl.,FOD/
Cyperaceae,Cyperus difformis,L.,FOD/
Cyperaceae,Cyperus friburgensis,Boeckeler,FOD/
Cyperaceae,Cyperus haspan,L.,C.Limpo/
Cyperaceae,Cyperus luzulae,(L.) Retz.,C.Limpo/FlorestadeIgapóRestinga/
Cyperaceae,Cyperus odoratus,L.,C.Altitude/Restinga/
Cyperaceae,Cyperus virens,Michx.,C.Altitude/C.Limpo/FOD/
Cyperaceae,Eleocharis acutangula,(Roxb.) Schult.,Restinga/
Cyperaceae,Eleocharis geniculata,(L.) Roem. & Schult.,C.Limpo/Restinga/
Cyperaceae,Eleocharis mutata,(L.) Roem. & Schult.,Restinga/
Cyperaceae,Fimbristylis autumnalis,(L.) Roem. & Schult.,C.Limpo/Restinga/
Cyperaceae,Fimbristylis cymosa,R.Br.,C.Limpo/Restinga/
Cyperaceae,Fimbristylis dichotoma,(L.) Vahl,C.Limpo/Restinga/
Cyperaceae,Fimbristylis spadicea,(L.) Vahl,C.Limpo/Restinga/
Cyperaceae,Hypolytrum schraderianum,Nees,FlorestadeIgapóFOD/
Cyperaceae,Lagenocarpus rigidus,Nees,C.Altitude/C.Limpo/Restinga/
Cyperaceae,Machaerina austrobrasiliensis,M.T.Strong,C.Altitude/
Cyperaceae,Machaerina ensifolia,(Boeckeler) T.Koyama,C.Altitude/
Cyperaceae,Machaerina ficticia,(Hemsl.) T.Koyama,C.Altitude/FOD/
Cyperaceae,Rhynchospora barrosiana,Guagl.,C.Altitude/C.Limpo/
Cyperaceae,Rhynchospora biflora,Boeckeler,FOD/
Cyperaceae,Rhynchospora breviuscula,H.Pfeiff.,C.Altitude/FOD/Restinga/
Cyperaceae,Rhynchospora brittonii,Gale,C.Limpo/Restinga/
Cyperaceae,Rhynchospora corymbosa,(L.) Britton,C.Altitude/C.Limpo/Restinga/
Cyperaceae,Rhynchospora cryptantha,C.B.Clarke,C.Altitude/
Cyperaceae,Rhynchospora exaltata,Kunth,C.Altitude/C.Limpo/FOD/Restinga/
Cyperaceae,Rhynchospora gigantea,Link,Restinga/
Cyperaceae,Rhynchospora holoschoenoides,(Rich.) Herter,C.Altitude/C.Limpo/Restinga/
Cyperaceae,Rhynchospora polyantha,Steud.,C.Altitude/C.Limpo/Restinga/
Cyperaceae,Rhynchospora radicans,(Schltdl. & Cham.) H.Pfeiff.,C.Limpo/Restinga/
Cyperaceae,Rhynchospora setigera,(Kunth) Griseb.,C.Altitude/C.Limpo/
Cyperaceae,Rhynchospora splendens,Lindm.,FOD/
Cyperaceae,Rhynchospora subsetosa,C.B.Clarke,C.Altitude/FOD/Restinga/
Cyperaceae,Rhynchospora tenuis,Link,C.Altitude/C.Limpo/Restinga/
Cyperaceae,Rhynchospora velutina,(Kunth) Boeckeler,C.Altitude/C.Limpo/
Cyperaceae,Schoenus lymansmithii,M.T.Strong,C.Altitude/
Cyperaceae,Scleria alpina,Core,C.Altitude/
Cyperaceae,Scleria distans,Poir.,C.Limpo/Restinga/
Cyperaceae,Scleria filiculmis,Boeckeler,C.Altitude/
Cyperaceae,Scleria hirtella,Sw.,C.Limpo/Restinga/
Cyperaceae,Scleria latifolia,Sw.,FlorestadeIgapóFOD/Restinga/
Cyperaceae,Scleria leptostachya,Kunth,C.Limpo/Restinga/
